#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
23000,46.00000000001025,-65509.9595588789,12210.313998441787,-53299.645560437115,291.46833787908275,37.925525239720265,1.4200663375642326,47.4
23500,47.000000000011475,-65354.09633830337,12151.809682457711,-53202.28665584566,290.071800841558,38.02217655608191,1.4164565683906032,47.4
24000,48.0000000000127,-65094.747154539065,11984.670631452687,-53110.076523086376,286.08208023344434,37.9673974270558,1.4185002232728956,47.4
24500,49.00000000001392,-65369.739493997506,12245.838298813927,-53123.90119518358,292.3163266191845,37.81143372962332,1.424351219064603,47.4
25000,50.00000000001514,-65355.37164026071,12190.576663389453,-53164.79497687126,290.9971945290755,37.94468236139644,1.4193493890506608,47.4
25500,51.000000000016364,-65247.572088484485,12147.702832789217,-53099.86925569527,289.97376760122137,37.87190814948078,1.4220767940922403,47.4
26000,52.000000000017586,-65157.01190479265,12066.528840822208,-53090.483063970445,288.0360902801751,37.99393973245342,1.4175092687575748,47.5
26500,53.00000000001881,-65113.14445030223,12184.744162718844,-52928.40028758338,290.85796884852726,38.03891168367384,1.4158334017343757,47.5
27000,54.00000000002003,-65455.029499059325,12410.309589292097,-53044.71990976723,296.242366004463,37.79699564407422,1.424895307408197,47.5
27500,55.00000000002125,-65363.880792255324,12308.050972992427,-53055.8298192629,293.80138463981643,38.10357985963689,1.4134304946087197,47.4
28000,56.000000000022474,-65380.751986576055,12179.072201478972,-53201.67978509708,290.72257535125016,38.08754785528131,1.4140254429611834,47.4
28500,57.0000000000237,-65421.420785067734,12234.744979119541,-53186.675805948194,292.0515216802372,37.912577775537656,1.420551302162298,47.4
29000,58.00000000002492,-65328.50967690285,12011.22756542364,-53317.28211147922,286.71601195744967,38.129971396663656,1.4124521932393017,47.4
29500,59.00000000002614,-65668.71073226306,12218.459976586735,-53450.25075567633,291.66278780974056,37.90953115357033,1.420665465610676,41.4
30000,60.00000000002736,-65441.40300193354,12047.554550409244,-53393.848451524296,287.58316131456394,37.78521451201096,1.4253395785340777,47.4
30500,61.000000000028585,-65594.8475877656,12273.703019248363,-53321.14456851724,292.9814760782014,37.68168539395405,1.4292556493773665,47.4
31000,62.00000000002981,-65645.05144606887,12192.778139838818,-53452.273306230054,291.0497452400284,37.807126701450564,1.4245134826737065,47.3
31500,63.00000000003103,-65739.37248731074,12242.552873251727,-53496.819614059015,292.2379013200511,37.70318089184718,1.4284407960659689,47.3
32000,64.00000000003224,-65681.57710234322,12115.84475948249,-53565.73234286073,289.2132941460812,37.727682866050735,1.4275131053922328,47.3
32500,65.00000000002991,-65418.05578276426,12179.018829828874,-53239.03695293539,290.7213013343702,37.86614326758635,1.4222932963302637,47.3
33000,66.00000000002758,-65372.28706166652,12011.602112042574,-53360.684949623945,286.72495263501884,37.9297966646346,1.419906418258893,47.2
