#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
13350	0.02	0.02015957474791794	2243.4889543377158
13400	0.02	0.017033081865843968	1895.5524361096777
13450	0.02	0.019645746247935976	2186.3067677812996
13500	0.02	0.014985379527145688	1667.6707651872507
13550	0.02	0.020115271665873815	2238.55861843272
13600	0.02	0.019410245119147778	2160.098666282286
13650	0.02	0.019417158487725787	2160.868031025143
13700	0.02	0.017277536274433583	1922.7569169763485
13750	0.02	0.018700105679387707	2081.0697180498423
13800	0.02	0.013884290699454462	1545.1344193784157
13850	0.02	0.01681941756875682	1871.7744796574534
13900	0.02	0.017767843617374584	1977.3215157773434
13950	0.02	0.020305357624096756	2259.7126235633045
14000	0.02	0.02218060071444048	2468.4019045868927
14050	0.02	0.021742364330381757	2419.632101685857
14100	0.02	0.020748582481290835	2309.0375762885856
14150	0.02	0.019416727639534413	2160.8200834285076
14200	0.02	0.01646516201505263	1832.3506112630955
14250	0.02	0.016482830080896176	1834.316828857472
14300	0.02	0.014895354334418512	1657.6521746157207
14350	0.02	0.015488814268298796	1723.696266475343
14400	0.02	0.014750321868954093	1641.5120159884466
14450	0.02	0.011640256144961605	1295.4036190460904
14500	0.02	0.009468636762142157	1053.731651293681
14550	0.02	0.00945356330935253	1052.0541791614498
14600	0.02	0.007281971975038248	810.3853328296212
14650	0.02	0.009752470633959984	1085.3185356527354
14700	0.02	0.009522935438994386	1059.7743621780317
14750	0.02	0.011236397221435282	1250.4595641554681
14800	0.02	0.011172103851161403	1243.3045786039256
14850	0.02	0.00584302114434795	650.2494998640882
14900	0.02	0.007176673551827763	798.6670375612007
14950	0.02	0.005399932206935265	600.9396731785198
15000	0.02	0.004848862248531283	539.6130142481592
15050	0.02	0.004196693507851912	467.0354234817856
15100	0.02	0.003984308145876364	443.39979526971877
15150	0.02	0.005253745667237911	584.6710816439819
15200	0.02	0.0019308220391270235	214.8744689180849
15250	0.02	0.003918539603937561	436.08064299455276
15300	0.02	0.005292703346318597	589.0065462456434
15350	0.02	0.004141596425564808	460.9038608336141
15400	0.02	0.00372164973226003	414.169454001088
15450	0.02	0.0020263582988631497	225.50636696835872
15500	0.02	0.005302212156244089	590.0647486285555
15550	0.02	0.004371106566850812	486.4452461714581
15600	0.02	0.0026785208175890527	298.0832653151722
15650	0.02	0.005124902897138829	570.3326179026562
15700	0.02	0.00905885291102801	1008.1282318199882
15750	0.02	0.00696457892961247	775.0637647657968
15800	0.02	0.008523584764699377	948.5601015933755
15850	0.02	0.0091800178096426	1021.612251949101
15900	0.02	0.006682255749537245	743.6450000362639
15950	0.02	0.0010311881648472278	114.75734417053944
16000	0.02	-0.00118925099007378	-132.34760621333413
16050	0.02	-1.2050544400673743e-05	-1.3410631719530652
16100	0.02	6.493700726373184e-05	7.226613673434588
16150	0.02	0.001055672717614332	117.48214488542409
16200	0.02	0.0008173808697276709	90.96347396466665
16250	0.02	0.0009445565758617397	105.11641595573468
16300	0.02	0.0007635445638023478	84.97221873254512
16350	0.02	-0.00040150311493889536	-44.68188514693884
16400	0.02	0.005815525467125671	647.1896015819289
16450	0.02	0.004573821634356944	509.0047009473977
16500	0.02	0.010845227138707673	1206.9276062228043
16550	0.02	0.011847220157017014	1318.4359240821718
16600	0.02	0.011879119711312707	1321.9859145261953
16650	0.02	0.008947387509618545	995.7236349978862
16700	0.02	0.009785696864311395	1089.0161672605334
16750	0.02	0.010066974153807268	1120.3185384653239
16800	0.02	0.009931601270058085	1105.253361089025
16850	0.02	0.011711654735215666	1303.349319815737
16900	0.02	0.011357619257929807	1263.9499429605014
16950	0.02	0.012727849748668153	1416.4381283169769
17000	0.02	0.014967474657766317	1665.678194551026
17050	0.02	0.013510943337762092	1503.5858900784874
17100	0.02	0.01067131713280329	1187.5737665622935
17150	0.02	0.009776184552690815	1087.9575751861553
17200	0.02	0.005690020225230152	633.2225597457335
17250	0.02	0.0042912874238213205	477.5624513719367
17300	0.02	-0.0014162392167093904	-157.6083364414999
17350	0.02	0.0018766691941513897	208.8479871560455
17400	0.02	-0.0022024429373476502	-245.10221392486886
17450	0.02	-0.004584314235229925	-510.1723860030181
17500	0.02	-0.006055773102569175	-673.9259252972355
17550	0.02	-0.006376563124867876	-709.625531101828
17600	0.02	-0.004271717678637953	-475.38460249828313
17650	0.02	-0.004437574667984443	-493.8422499561982
17700	0.02	-0.004917837346575417	-547.2890129991923
17750	0.02	-0.004572878336015265	-508.8997245559477
17800	0.02	-0.007086938130241075	-788.6806946120089
17850	0.02	-0.009930586539374613	-1105.1404352407142
17900	0.02	-0.008825702743240732	-982.1817605936167
17950	0.02	-0.011445410063261989	-1273.7198763305248
18000	0.02	-0.012742467952302723	-1418.064937354196
18050	0.02	-0.011572325648717937	-1287.8438703960805
18100	0.02	-0.011498208699506438	-1279.5956529131013
18150	0.02	-0.008636318621581467	-961.105860413064
18200	0.02	-0.007358233247104118	-818.8721845446454
18250	0.02	-0.00284387403974546	-316.48485027471406
18300	0.02	-0.001119373766690653	-124.57121307111142
18350	0.02	-0.0003654576659376918	-40.670512501457054
18400	0.02	-0.0025725333686818673	-286.2882907735459
18450	0.02	-0.0007135207135794219	-79.40523843499845
18500	0.02	-0.002533203462699487	-281.91140233468013
18550	0.02	-0.003418329826186834	-380.41403666639195
18600	0.02	-0.0003620738825868456	-40.2939430218712
18650	0.02	-0.0007403569994016326	-82.39175534175007
18700	0.02	0.0009952706011630604	110.76020343717784
18750	0.02	0.00018558158622416146	20.6527292380202
18800	0.02	0.001294181612523527	144.02497021438288
18850	0.02	0.0002183836670810405	24.30315872385552
18900	0.02	-0.00031505460025491576	-35.06133063437698
18950	0.02	0.0003997570797245852	44.487574961026105
19000	0.02	0.004463467342408223	496.72375563250284
19050	0.02	0.003562106344713004	396.4144253273635
19100	0.02	0.0026493327387151515	294.8350255397424
19150	0.02	0.002668421183762234	296.9593121952948
19200	0.02	0.0021155967109585286	235.437399459969
19250	0.02	0.0016825118432762095	187.2408908983763
19300	0.02	0.004426676896768753	492.62947490240776
19350	0.02	0.004423144782544621	492.23639819586066
19400	0.02	0.004622273281812694	514.3967162674465
19450	0.02	0.005363161204152507	596.8475561763219
19500	0.02	0.0013507731113468029	150.32284128096117
19550	0.02	0.0022744762214313543	253.1185475632136
19600	0.02	0.0016961950062529716	188.763642513062
19650	0.02	-0.0013942170271855087	-155.15756356732192
19700	0.02	2.0552908912502813e-05	2.2872617454131303
19750	0.02	-0.0019762172212297708	-219.926340840045
19800	0.02	-0.006484949081853157	-721.687427264936
19850	0.02	-0.0059739306036005035	-664.8179582529121
19900	0.02	-0.007055314387172554	-785.1613982401265
19950	0.02	-0.009365140467127869	-1042.2139086040233
20000	0.02	-0.005536988046983872	-616.1921409076958
20050	0.02	-0.007408149148772996	-824.4271516230804
20100	0.02	-0.0075003659695166555	-834.6896408536087
20150	0.02	-0.009183572542566461	-1022.0078458120685
