#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
91000,182.00000000014091,-53000.74528409684,15361.363317267023,-37639.38196682982,288.7243855031485,48.31210999201567,1.3119420409485483,58.2
91500,183.0000000001457,-53233.00701165453,15734.818459840684,-37498.188551813844,295.7436587489918,47.87800991571175,1.3238371498113584,58.2
92000,184.00000000015046,-52910.01160412846,15626.044472862653,-37283.9671312658,293.69919811745024,47.956700490407705,1.3216649089136896,58.2
92500,185.00000000015524,-52831.27529641955,15615.297799660704,-37215.977496758846,293.497209104343,48.068812674960334,1.3185823543020994,58.2
93000,186.00000000016001,-53263.83679772896,15815.950870465598,-37447.88592726336,297.26858234582755,48.11481923375815,1.3173215486380847,58.2
93500,187.0000000001648,-53224.247294228975,15583.32359209232,-37640.92370213666,292.8962381331171,48.001375979554936,1.3204348186279526,58.2
94000,188.00000000016956,-53300.76522649495,15692.462552139295,-37608.302674355655,294.9475586131552,47.58056170863835,1.332113071165121,58.2
94500,189.00000000017434,-53137.56427988856,15511.761532796274,-37625.80274709228,291.55119400071476,47.56686775045934,1.332496571310263,58.2
95000,190.0000000001791,-53246.24177274815,15573.36623968945,-37672.8755330587,292.70908479298845,47.67513503957233,1.329470553839974,58.2
95500,191.0000000001839,-53278.435562569786,15737.8130492872,-37540.622513282586,295.7999435317889,47.60266403193453,1.3314945596938679,58.2
96000,192.00000000018866,-53341.53296390301,15861.827548365982,-37479.70541553703,298.1308570907276,47.929167747523195,1.3224241347009658,58.2
96500,193.00000000019344,-53183.176698234645,15619.949954865888,-37563.22674336876,293.584648651546,48.14351864059603,1.31653626438533,58.2
97000,194.0000000001982,-53107.71487220314,15534.49721631227,-37573.21765589087,291.97852236451763,48.194918544920746,1.3151321778120462,58.2
97500,195.000000000203,-52834.20968658854,15391.546928048738,-37442.6627585398,289.2917013263099,48.13693521962013,1.3167163197299203,58.2
98000,196.00000000020776,-53116.493506898885,15663.894047011116,-37452.59945988777,294.4105994958218,48.07673998175706,1.318364935091411,58.2
98500,197.00000000021254,-53328.150003834926,15571.325591851411,-37756.824411983514,292.6707298123206,47.913557572016735,1.3228549787852446,58.2
99000,198.0000000002173,-53139.49034113233,15231.525606027608,-37907.964735104724,286.2840218050516,48.162765456854146,1.3160101498373504,58.2
99500,199.0000000002221,-53397.371259451385,15830.451060253901,-37566.920199197484,297.541120550923,48.16158344131131,1.3160424482864561,58.2
100000,200.00000000022686,-53035.51743933243,15477.262950610504,-37558.25448872193,290.90277616587844,47.94575691075229,1.3219665778441725,58.2
100500,201.00000000023164,-53075.58249710369,15824.402340052227,-37251.180157051465,297.4274318771224,47.61909216971106,1.3310352066260396,58.2
101000,202.0000000002364,-53122.73142021434,15794.967778196202,-37327.76364201814,296.87419479725446,47.79131887219697,1.326238523673161,58.2
101500,203.0000000002412,-52897.6948774331,15685.37513097777,-37212.31974645533,294.8143470434918,48.0218134435835,1.3198728586107729,58.2
102000,204.00000000024596,-53057.792840515925,15766.429065839538,-37291.363774676385,296.33779564972787,47.40184801302298,1.337135382739557,58.2
102500,205.00000000025074,-52982.31198345943,15494.548721262927,-37487.7632621965,291.22767073457595,47.903762801957846,1.3231254598410234,58.2
103000,206.0000000002555,-52924.795623583814,15410.969891060377,-37513.82573252344,289.65676547747694,48.170748052164576,1.3157920677673107,58.2
