#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
17700	0.02	0.030101666595999388	3401.442191564937
17750	0.02	0.029295331651547112	3310.327578629929
17800	0.02	0.026278461079129376	2969.425827599434
17850	0.02	0.02487383500542607	2810.705233999424
17900	0.02	0.023399607094803463	2644.1197394992355
17950	0.02	0.02633696547698154	2976.0367348929503
18000	0.02	0.028430902578485233	3212.6484181970372
18050	0.02	0.028629532432064248	3235.093287231559
18100	0.02	0.025299756181735477	2858.833674156034
18150	0.02	0.02560460799102714	2893.2814613904256
18200	0.02	0.021371476177459058	2414.9440541506574
18250	0.02	0.016433351616345862	1856.943546909445
18300	0.02	0.012175363572724234	1375.7974237682593
18350	0.02	0.010276407980139003	1161.218352143499
18400	0.02	0.008506812569129912	961.2567827795629
18450	0.02	0.007352661793057428	830.8395139336541
18500	0.02	0.005067072344555611	572.571409144966
18550	0.02	0.0027045710812798308	305.61238716178775
18600	0.02	0.0003887430501645144	43.92736888139478
18650	0.02	0.0009780633854940162	110.51966358189398
18700	0.02	0.0034779324184267277	393.00103300660413
18750	0.02	0.005427856181592273	613.3394297931745
18800	0.02	0.004888169333253475	552.3556430543941
18850	0.02	0.003937164505215196	444.89355499508144
18900	0.02	0.004288495737451202	484.593445787868
18950	0.02	-0.0011154383690548597	-126.042826183512
19000	0.02	-0.004135008631215072	-467.2496380173652
19050	0.02	-0.004836022463810554	-546.4631267275821
19100	0.02	-0.005577682165114461	-630.2695363080348
19150	0.02	-0.006975233220525261	-788.1906636841576
19200	0.02	-0.011412668935211846	-1289.6140986343692
19250	0.02	-0.013517240556785572	-1527.4274664079169
19300	0.02	-0.018442487475346495	-2083.9728197769837
19350	0.02	-0.02092908376532411	-2364.9543895895604
19400	0.02	-0.022798075855245074	-2576.1476313352914
19450	0.02	-0.022260394423533357	-2515.3904536018717
19500	0.02	-0.019787273518088865	-2235.9315815891778
19550	0.02	-0.022457340988556597	-2537.645113609397
19600	0.02	-0.02003720095824548	-2264.1729992883397
19650	0.02	-0.02054451902887099	-2321.4991637538733
19700	0.02	-0.01665676897545797	-1882.1893660799008
19750	0.02	-0.01602483351544741	-1810.781627602338
19800	0.02	-0.01316387330291701	-1487.497508291056
19850	0.02	-0.010916197830310595	-1233.5136246716283
19900	0.02	-0.007898229942559978	-892.4878786902624
19950	0.02	-0.006819847903702357	-770.6323610265449
20000	0.02	-0.006851817676460283	-774.24489635135
20050	0.02	-0.004600846876853382	-519.8886458312821
20100	0.02	-0.005039179888869919	-569.4196044004316
20150	0.02	-0.006105734403736645	-689.9386299800287
20200	0.02	-0.008785369221083413	-992.7332575346725
20250	0.02	-0.004968883764807419	-561.4762501171358
20300	0.02	-0.0004600642665235053	-51.986557023138545
20350	0.02	0.0028877730111555827	326.31392446266005
20400	0.02	0.0048119774656871185	543.746078790973
20450	0.02	0.0058640385100857725	662.6273644203558
20500	0.02	0.0076740605986803994	867.1570863935736
