#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
43000,85.99999999998097,-3510.277616871261,4167.321262410083,657.0436455388221,289.3007460027053,13.895344046901556,1.4437656248775483,19
43500,86.99999999997864,-3385.4584170503067,4063.9408986608196,678.4824816105129,282.1239495736735,13.957811693696964,1.4373041076218795,19
44000,87.99999999997631,-3409.6729758497167,4123.109504034968,713.4365281852515,286.2315094657038,13.773074595569064,1.456582547459474,19
44500,88.99999999997398,-3545.8080972982443,4250.813354065173,705.005256766929,295.0968732701228,13.74179014907432,1.4598985913137923,19
45000,89.99999999997165,-3423.7884037901276,3996.1201035256795,572.3316997355519,277.41574365634386,14.029602338419958,1.4299493026844217,19
45500,90.99999999996932,-3480.4336988841537,4048.9792094439936,568.5455105598398,281.0852900657225,14.024397247840618,1.4304800217957532,19
46000,91.99999999996699,-3594.160352109009,4141.502961597301,547.3426094882916,287.5084066999896,13.645834995077402,1.4701643459707945,19
46500,92.99999999996466,-3504.0952679471184,4030.399021752529,526.3037538054105,279.79542978821127,13.786507080334252,1.4551633683473189,19
47000,93.99999999996233,-3640.976485974034,4250.853197181877,609.8767112078426,295.0996392299947,13.849778943664512,1.448515543992881,19
47500,94.99999999996,-3436.1570871060603,4029.532183400793,593.3750962947329,279.7352527665636,13.999633517455376,1.43301037528944,19
48000,95.99999999995767,-3435.0380366910576,4113.882649719926,678.8446130288685,285.5909694956569,13.758118415195517,1.4581659697452352,19
48500,96.99999999995534,-3489.0289890239005,4215.100745761471,726.0717567375709,292.6176585483885,13.746580899910136,1.4593898094976108,19
49000,97.999999999953,-3348.827059297856,4227.117965030216,878.2909057323595,293.4519092049638,13.919980763724796,1.4412103307673776,19
49500,98.99999999995067,-3278.9914723446914,4131.204880129591,852.2134077849,286.7935007775981,13.924889877558726,1.4407022430457095,19
50000,99.99999999994834,-3415.928851007322,4255.2086446509165,839.2797936435945,295.40199993669967,13.844082102443222,1.4491116082894977,19
50500,100.99999999994601,-3320.675521838913,4135.1946310080175,814.5191091691045,287.07047436154164,13.837855279387131,1.4497636863313013,19
51000,101.99999999994368,-3432.15793968765,4254.500014651446,822.3420749637958,295.35280594022623,13.824002247470595,1.4512164944442236,19
51500,102.99999999994135,-3424.2553444466052,4154.41408453471,730.1587400881049,288.4047132869613,13.80238889156176,1.4534889748707367,19
52000,103.99999999993902,-3482.8915306598765,4162.473987889235,679.5824572293586,288.96424203609,13.832374431352195,1.450338131050882,19
52500,104.99999999993669,-3541.140270959033,4223.27809407162,682.1378231125873,293.1853404758149,13.749665575118547,1.4590624020024854,19
53000,105.99999999993436,-3481.856365834178,4164.318716818343,682.4623509841649,289.092305466231,13.710655095682522,1.463213824631964,19
53500,106.99999999993203,-3519.5459207945846,4153.789905410167,634.2439846155826,288.3613819777103,13.907255490619844,1.4425290521407692,19
54000,107.9999999999297,-3359.442866946799,4028.629551596562,669.1866846497633,279.6725909178874,13.887985372897461,1.4445306170838716,19
54500,108.99999999992737,-3367.65333007017,4015.563438481159,647.9101084109893,278.7655247154954,13.915358453181511,1.4416890623594822,19
55000,109.99999999992504,-3588.788823535848,4186.053391786668,597.2645682508196,290.6011542653817,14.046467550944817,1.4282324013494718,19
55500,110.99999999992271,-3659.4795505619227,4131.551110599504,472.0715600375811,286.817536537485,13.756610029700294,1.4583258548036646,19
56000,111.99999999992038,-3472.436710677068,3959.31474938222,486.878038705152,274.86066912761925,13.868249346398786,1.4465863411932967,19
56500,112.99999999991805,-3477.6238804732216,4022.179595276016,544.5557148027942,279.2248267409208,14.01101676297769,1.4318461265262061,19
57000,113.99999999991572,-3386.040476938165,4042.7328041757314,656.6923272375666,280.6516566618754,14.03846277679026,1.4290467838067822,19
57500,114.99999999991338,-3411.9403284462396,3979.3187026292776,567.378374183038,276.24936902210015,13.977159977698362,1.4353144782468836,19
58000,115.99999999991105,-3634.0685300165096,4219.928888393731,585.860358377221,292.95283435494787,13.919007222761994,1.4413111337392104,19
58500,116.99999999990872,-3498.733061813721,4095.9286986966886,597.1956368829674,284.3445833646979,13.79428984393455,1.454342362509121,19
59000,117.9999999999064,-3472.1627829932836,3976.763152324256,504.6003693309726,276.07195946734396,13.732326699477255,1.4609046609360838,19
59500,118.99999999990406,-3627.8129239596688,4149.919528184833,522.1066042251646,288.09269546469756,13.597860238550394,1.4753512485654159,19
60000,119.99999999990173,-3806.154121320354,4375.356113235814,569.2019919154595,303.7427901237863,13.664323978429003,1.468175089556816,19
60500,120.9999999998994,-3478.8126358606296,4135.924560357245,657.1119244966158,287.121146985984,13.852528116545637,1.4482280715822187,19
61000,121.99999999989707,-3433.151307576131,4124.8673901557795,691.7160825796486,286.3535441575635,13.799759715103615,1.453765898460263,19
61500,122.99999999989474,-3417.1447391241586,4063.3083443863497,646.1636052621911,282.08003685085515,13.875344616477967,1.4458466175275195,19
62000,123.99999999989241,-3482.0825723395574,4178.061497361938,695.9789250223803,290.0463467827178,13.659657500850841,1.4686766545584131,19
62500,124.99999999989008,-3484.1312074826646,4335.876988001284,851.7457805186195,301.0020990028722,13.909130137918668,1.4423346306949807,19
63000,125.99999999988775,-3267.020108763549,4177.158401530254,910.138292766705,289.9836527206654,13.79221621951739,1.4545610191619613,19
63500,126.99999999988542,-3269.8795583372585,4208.656688379855,938.7771300425966,292.1703038832702,13.957113646963913,1.4373759925016691,19
64000,127.99999999988309,-3463.689933015531,4312.6101450495735,848.9202120340424,299.3868851522451,13.76590252350624,1.4573414308656285,19
64500,128.99999999988785,-3323.8441314935985,4220.442360115908,896.5982286223093,292.9884802154235,13.893498969923957,1.4439573590635353,19
65000,129.99999999989262,-3361.27732254011,4295.815722231929,934.5383996918185,298.2209949451101,14.025326898863232,1.4303852042400071,19
65500,130.9999999998974,-3346.8280471957123,4318.704861677412,971.8768144816995,299.809988137612,14.081977113155904,1.4246309250155675,19
66000,131.99999999990217,-3361.1360680958956,4284.815541394199,923.679473298303,297.45734839085344,13.796196141123254,1.4541414079323158,19
66500,132.99999999990695,-3440.9271275321994,4254.443733371458,813.5166058392583,295.34889882213736,13.910882820831977,1.4421529056890947,19
67000,133.99999999991172,-3447.4882009393805,4244.044414797613,796.5562138582327,294.62696489098823,13.740547661168616,1.4600306025252803,18.6
67500,134.9999999999165,-3411.9912415108906,4147.599297529532,735.6080560186415,287.9316220995285,13.825659341437909,1.451042556837429,19
68000,135.99999999992127,-3630.204184010165,4291.937663134285,661.7334791241196,297.9517751467444,13.648724538570416,1.4698531004908555,19
68500,136.99999999992605,-3589.5642647886552,4292.6234937251475,703.0592289364922,297.9993863792543,13.848921217965598,1.4486052570461798,19
69000,137.99999999993082,-3497.0932707761212,4257.347597515813,760.2543267396914,295.5504887669372,13.694526309704521,1.4649371308700785,19
69500,138.9999999999356,-3513.653355714307,4259.6465345130055,745.9931787986984,295.7100838992588,13.74078862754719,1.4600049985882408,19
70000,139.99999999994037,-3527.879298710279,4265.623174094002,737.7438753837232,296.1249898257512,13.623247049987619,1.4726019433657398,19
70500,140.99999999994515,-3422.822925390122,4127.80446808391,704.9815426937885,286.557439845506,13.928359456191943,1.440343361604214,19
71000,141.99999999994992,-3512.3307101334576,4308.923340326237,796.5926301927793,299.13094247596325,13.676935843629508,1.4668212463764478,19
71500,142.9999999999547,-3549.649540132907,4280.689532996178,731.039992863271,297.1709156364777,13.803491046713479,1.4533729194209817,19
72000,143.99999999995947,-3430.4108980540905,4128.484761098385,698.0738630442947,286.60466665241506,13.799527946731244,1.4537903150169305,19
72500,144.99999999996425,-3568.632980765062,4324.333636099374,755.7006553343126,300.2007448220182,13.671171202768337,1.4674397521041196,19
73000,145.99999999996902,-3597.0130001457605,4504.515661924397,907.5026617786366,312.70921038181314,13.785361333889853,1.4552843117317482,19
73500,146.9999999999738,-3515.9770258835347,4306.94890228815,790.9718764046152,298.99387447438943,13.638116622393394,1.470996372609305,19
74000,147.99999999997857,-3602.9910447286084,4404.0638169544145,801.0727722258061,305.735715453717,13.759000282802656,1.4580725102417742,19
74500,148.99999999998334,-3478.8996045570175,4244.286288338597,765.3866837815794,294.64375606004836,13.84820636685118,1.448680034750593,19
75000,149.99999999998812,-3405.257086279511,4331.036461305812,925.7793750263008,300.6660634788828,13.645005321910554,1.4702537380875385,19
75500,150.9999999999929,-3474.5654188801736,4214.081254913402,739.515836033228,292.54688419615655,13.739539921269818,1.460137689887744,19
76000,151.99999999999767,-3431.9254177831735,4234.597456054293,802.6720382711192,293.97114499139195,13.652195115381602,1.4694794435043197,19
76500,153.00000000000244,-3457.1159866043586,4331.159910335248,874.0439237308897,300.6746334676263,13.556470926491736,1.4798556489771542,19
77000,154.00000000000722,-3295.4328715945294,4248.049880108394,952.6170085138647,294.90502939082637,13.783150740649843,1.455517715669813,19
77500,155.000000000012,-3140.6464908281127,4219.772686957431,1079.126196129318,292.9419906524342,13.90249250191478,1.4430232620517707,19
78000,156.00000000001677,-3225.677169661052,4314.252030551741,1088.5748608906888,299.5008669335185,13.536314307674498,1.4820592684811764,18.6
78500,157.00000000002154,-3297.952207038418,4313.009795056989,1015.0575880185711,299.4146293644152,13.682096620708165,1.4662679731701083,19
79000,158.00000000002632,-3362.123789471577,4276.022239694523,913.8984502229459,296.84690619517016,13.716708758090954,1.4625680572921533,19
79500,159.0000000000311,-3436.20399357505,4368.2993634342465,932.0953698591966,303.2529015710696,13.892347580662515,1.4440770333653448,19
80000,160.00000000003587,-3330.7464543795745,4323.249816018477,992.5033616389023,300.1255046525682,13.922647030386704,1.4409343307330926,19
80500,161.00000000004064,-3306.3204812183617,4318.167640728861,1011.8471595104998,299.77269357561465,13.754266712330475,1.458574310092332,19
81000,162.00000000004542,-3361.988515216539,4267.002944247561,905.0144290310218,296.2207752259163,13.890773199875644,1.4442407051137331,19
81500,163.0000000000502,-3446.5300715056633,4340.103031366698,893.5729598610346,301.29547631200415,13.561704098277646,1.4792846043080383,19
82000,164.00000000005497,-3332.878907947014,4150.493963063104,817.6150551160904,288.1325734650602,13.812902904037934,1.4523826179143506,19
82500,165.00000000005974,-3410.947352365103,4159.559843748869,748.6124913837657,288.76193844088317,13.913109503273446,1.4419221005946437,19
83000,166.00000000006452,-3477.6357964782655,4154.967308948841,677.331512470575,288.44311882990763,13.75582141124313,1.4584094603297382,19
83500,167.0000000000693,-3443.757689735721,4184.344690543742,740.587000808021,290.48253405034495,14.073865915437944,1.4254519832221295,19
84000,168.00000000007407,-3587.094478573354,4247.2031979148705,660.1087193415165,294.8462516353356,13.702060814004286,1.4641315896262286,19
84500,169.00000000007884,-3537.9479027434936,4113.029430665539,575.0815279220451,285.53173794296515,13.958306742299392,1.437253131855056,19
85000,170.00000000008362,-3656.9444027401064,4191.616110268529,534.6717075284228,290.98732526235324,13.692223127581148,1.4651835493647416,19
