#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
10650	0.02	0.02582392255529297	5616.869421093056
10700	0.02	0.011237461677981005	2444.2202664838537
10750	0.02	0.00527300767483732	1146.913119126907
10800	0.02	0.0004570256772799027	99.4060273326554
10850	0.02	-0.00885254087982646	-1925.4846377581755
10900	0.02	-0.007463275340821993	-1623.3104383465854
10950	0.02	-0.00453762528737048	-986.9627151505643
11000	0.02	-0.007660817077373584	-1666.2770379036633
11050	0.02	0.0026783727486164484	582.5633173187007
11100	0.02	-0.00045930658046757704	-99.90213846139234
11150	0.02	-0.003035355342444861	-660.2093298810455
11200	0.02	-0.009512568704844411	-2069.0449392373957
11250	0.02	-0.016064943966442237	-3494.228745593414
11300	0.02	-0.007770754393505559	-1690.189111985227
11350	0.02	-0.00019439832508356795	-42.282887324172144
11400	0.02	-0.007746451290158185	-1684.9030305335327
11450	0.02	0.008711063130088247	1894.7123162966266
11500	0.02	0.002485863329104791	540.6912791179907
11550	0.02	-0.0013102581485117898	-284.98958329649406
11600	0.02	-0.008212081956236976	-1786.1806983324968
11650	0.02	-0.016662159295037216	-3624.1269246872644
11700	0.02	-0.015325886379864212	-3333.478962147904
11750	0.02	-0.018513757903025594	-4026.86154329836
11800	0.02	-0.026338567976748786	-5728.808113764215
11850	0.02	-0.018921081633694513	-4115.457077241008
11900	0.02	-0.02667178927467915	-5801.285891483478
11950	0.02	-0.016128161971613257	-3507.9790687423197
12000	0.02	-0.013969347344687837	-3038.4229880259736
12050	0.02	-0.013018905269165616	-2831.695717252511
12100	0.02	-0.01967345818842058	-4279.103822011858
12150	0.02	-0.019932083810609996	-4335.356559979009
12200	0.02	-0.020538957417296357	-4467.355476741807
12250	0.02	-0.028277035290977807	-6150.437235280059
12300	0.02	-0.014810678930500426	-3221.41802478819
12350	0.02	-0.009696451898081188	-2109.040717684032
12400	0.02	-0.014202604197935904	-3089.157855413536
12450	0.02	-0.005211782972608031	-1133.5963522015536
12500	0.02	-0.0023996712682119153	-521.9439509329098
12550	0.02	0.004966597936380769	1080.2670282173378
12600	0.02	0.005393456009272786	1173.1114073638537
