#"Step"	"Acceleration (nm/ps^2)"	"VelocityAmplitude (nm/ps)"	"1/Viscosity (1/Pa.s)"
16400	0.02	-0.000449825980746301	-55.18926933001116
16450	0.02	0.002744406997278627	336.7120251095519
16500	0.02	-0.00311969049650535	-382.7556575372971
16550	0.02	-0.001655165824264209	-203.07273561565734
16600	0.02	-0.0026431917608027533	-324.29390080090235
16650	0.02	-0.002439933058210128	-299.35603646847346
16700	0.02	-0.008730585010646939	-1071.1577992043638
16750	0.02	-0.010899220679670606	-1337.228286769016
16800	0.02	-0.009692131533972135	-1189.1301981331385
16850	0.02	-0.005621056410894277	-689.6489074849443
16900	0.02	-0.007665124731217855	-940.4361938753806
16950	0.02	-0.012833155408287063	-1574.5032534732445
17000	0.02	-0.015509402949856883	-1902.852776816537
17050	0.02	-0.01016939914257396	-1247.6862880902286
17100	0.02	-0.009466058808822302	-1161.3932752996384
17150	0.02	-0.006990006369055242	-857.6057422922773
17200	0.02	-0.0050635339580767874	-621.2463293256661
17250	0.02	-0.007765584533031815	-952.761633704249
17300	0.02	-0.006619410047966738	-812.1371809981264
17350	0.02	-0.010911530475156328	-1338.738578854261
17400	0.02	-0.005388319468870818	-661.0943501090774
17450	0.02	-0.004873258224159069	-597.9013488762752
17500	0.02	-0.0012934523161454727	-158.69400900954128
17550	0.02	0.001417377644908387	173.8984405867471
17600	0.02	0.0030896274111484254	379.06720959148987
17650	0.02	0.002115730901184193	259.5795875141697
17700	0.02	0.003119203097817431	382.6958584625215
17750	0.02	-0.0027655590771581114	-339.30717942105264
17800	0.02	-0.003756131383557491	-460.8407594024158
17850	0.02	-0.0050697008112603695	-622.0029421844936
17900	0.02	-0.0005948633347666552	-72.98394090647574
17950	0.02	0.0037213175966474645	456.5694466183312
18000	0.02	0.006526042230667248	800.6818586373598
18050	0.02	0.005741304331977347	704.402156934914
18100	0.02	0.006993513859007879	858.0360771683269
18150	0.02	0.0045408012165164035	557.1121101022061
18200	0.02	0.003599906998403881	441.6735479980113
18250	0.02	0.00023239218783692152	28.512259392940525
18300	0.02	0.0027873889385326167	341.98549092461576
18350	0.02	-0.00036248525416886815	-44.47341233446023
18400	0.02	0.0028131698065111616	345.1485524802617
18450	0.02	-0.0005765978574290952	-70.74294462931238
18500	0.02	-0.0009178390168358543	-112.60991332182661
18550	0.02	-0.004598298902263931	-564.1665164735498
18600	0.02	-0.004280278290063543	-525.1484828995374
18650	0.02	-0.0065981922675562715	-809.5339658709889
18700	0.02	-0.00418131400568694	-513.0065285031936
18750	0.02	-0.004640516158922769	-569.3461629320609
18800	0.02	-0.004473173645646921	-548.8148654284812
18850	0.02	-0.006308581484506042	-774.0015417986472
18900	0.02	-0.004370438781837373	-536.2102976377096
18950	0.02	-0.003929855941363876	-482.1550716484688
19000	0.02	-0.0031186949296495214	-382.63351117471666
19050	0.02	-0.005330521016091937	-654.0030425505871
19100	0.02	-0.0016701145932240783	-204.90680405899082
19150	0.02	-5.6231195667287885e-05	-6.899020366235319
19200	0.02	0.0021984454101965137	269.72785264506973
19250	0.02	-0.0016987611010805814	-208.42145173415147
19300	0.02	0.002768255458802995	339.63799920289154
19350	0.02	0.002581697514504258	316.7491553516
19400	0.02	0.0013317364137223496	163.39109513320454
19450	0.02	0.0015225609767854252	186.80341157654817
19500	0.02	0.0004762908914701195	58.43625627217996
19550	0.02	0.0011159448599145749	136.91557194870518
19600	0.02	0.0031242786703658417	383.31858180970016
19650	0.02	0.0006273720979337614	76.97244971390022
19700	0.02	-0.0004132234147131015	-50.69849075909737
19750	0.02	4.148223986840535e-05	5.089467052817348
19800	0.02	-0.0007465909669750526	-91.59944449491087
19850	0.02	0.005795471433393386	711.0479330279626
19900	0.02	0.012818631638994087	1572.7213283521853
19950	0.02	0.013871889434389972	1701.9458076666012
20000	0.02	0.019409150771307254	2381.3138752174627
20050	0.02	0.017570431260590876	2155.7208889454996
20100	0.02	0.021056443750171964	2583.4206893351543
20150	0.02	0.01841619096094882	2259.4873717397636
20200	0.02	0.017679238437549708	2169.0704704531227
20250	0.02	0.014554203330948354	1785.6590812803095
20300	0.02	0.008570701413760302	1051.541638138282
20350	0.02	0.00932894920741697	1144.5712618020298
20400	0.02	0.002749955925425226	337.3928245810886
20450	0.02	0.007115280622608964	872.9756738111769
20500	0.02	0.003892750356722082	477.6025775905533
20550	0.02	0.008037759576108888	986.1548621975577
20600	0.02	0.0016671869113229153	204.54760598713244
20650	0.02	0.0023416193899130433	287.2939063321323
20700	0.02	-0.00020994263513402447	-25.757917795323387
20750	0.02	0.00016960898010128666	20.809370921769254
20800	0.02	-0.004961425876601016	-608.7186616262866
20850	0.02	-0.007626395839607433	-935.6845358533291
20900	0.02	-0.01151082338925661	-1412.265986028418
20950	0.02	-0.013944468159004512	-1710.8505107113986
21000	0.02	-0.009761647285877268	-1197.659104240797
21050	0.02	-0.01126040694308231	-1381.5423255816634
21100	0.02	-0.009636998383095001	-1182.3658971745278
21150	0.02	-0.00721404017161005	-885.0925091697939
21200	0.02	-0.007052957226276708	-865.3291997234966
21250	0.02	-0.010010092145549846	-1228.1408702147814
21300	0.02	-0.009219579410696635	-1131.1526523260877
21350	0.02	-0.009336620344386837	-1145.5124356390656
21400	0.02	-0.009049226923077122	-1110.2520602689717
21450	0.02	-0.007441890402204858	-913.047514619544
21500	0.02	-0.006564541425774302	-805.4053351342637
21550	0.02	-0.0041529409076135355	-509.52542554710834
21600	0.02	-0.004201745328880845	-515.5132529850615
21650	0.02	-0.0059394617186653105	-728.7141394609325
21700	0.02	0.0012038503733994258	147.70072280028424
21750	0.02	0.002582607702467206	316.8608265550834
21800	0.02	0.0018288104584062621	224.37724200605626
21850	0.02	0.0064842920634246536	795.5595195036759
21900	0.02	0.008383540951850931	1028.57887124094
21950	0.02	0.005280124534963981	647.8198848644945
22000	0.02	0.01036354692703901	1271.5063314520853
22050	0.02	0.008855557741897719	1086.4907368716442
22100	0.02	0.006551156937729921	803.7631887328928
22150	0.02	0.007932506273042234	973.2413064238751
22200	0.02	0.005827450667693594	714.9714737977366
22250	0.02	0.0066171868962501225	811.8644219221694
22300	0.02	0.008447035042710811	1036.3689781518758
22350	0.02	0.010475494528840338	1285.2412125196745
22400	0.02	0.015815907290901297	1940.457876016572
22450	0.02	0.01859689712534471	2281.6582591569204
22500	0.02	0.01891050227641153	2320.1345586289754
22550	0.02	0.01893282653363091	2322.873527690364
22600	0.02	0.015723209536227602	1929.0847638177484
22650	0.02	0.014649966043391412	1797.4082339638076
22700	0.02	0.014747613797897423	1809.3886629598426
22750	0.02	0.01296169252279528	1590.2735062712868
22800	0.02	0.018291313263138712	2244.1660937506194
22850	0.02	0.018639379992804603	2286.870493475323
22900	0.02	0.01972757002677282	2420.3808184398063
22950	0.02	0.018251579288416066	2239.2911218139566
23000	0.02	0.016757877740089657	2056.0284811979755
23050	0.02	0.015322055363683128	1879.8670515933818
23100	0.02	0.01595327229141259	1957.3112244984832
23150	0.02	0.012984635665448739	1593.0884065513417
23200	0.02	0.01636645824921476	2008.0051196592067
23250	0.02	0.012667729132811171	1554.207059695481
23300	0.02	0.01506607960517739	1848.4613176366886
23350	0.02	0.011551130654023948	1417.2112950732842
23400	0.02	0.011113381089443644	1363.5036844576514
23450	0.02	0.0052264319284650255	641.2323246791427
23500	0.02	0.00013124581740647193	16.102584277737513
23550	0.02	-0.0008318850655021636	-102.06420015011642
23600	0.02	-0.007887085646502312	-967.6686376618558
23650	0.02	-0.006121922063123752	-751.1002476969592
23700	0.02	-0.009225664990299677	-1131.8992937076825
23750	0.02	-0.012377714912124919	-1518.6251377521726
23800	0.02	-0.01209485673722363	-1483.9211929712974
23850	0.02	-0.0161157035639717	-1977.2399605710607
23900	0.02	-0.013836822024672494	-1697.6433778327512
23950	0.02	-0.01781867807576703	-2186.1783567874945
24000	0.02	-0.01920243167126359	-2355.951453800542
24050	0.02	-0.025663884521652334	-3148.7088241766087
24100	0.02	-0.024919176899779186	-3057.3404477936333
